stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_code
102,OLMSTEAD DR & FAIRBANKS AVE,Buses head NB,38.625807,-121.460055,0,102
103,NORTHGATE BLVD & WINTER GARDEN AVE,Buses head NB,38.625807,-121.475353,0,103
105,I-5 FWY & SEAMAS AVE,Buses head NB,38.525745,-121.520592,0,105
107,Q ST & 5TH ST,Buses head EB,38.574230,-121.503227,2,107
108,Q ST & 7TH ST,Buses head EB,38.573513,-121.500527,2,108
109,Q ST & 9TH ST,Buses head EB,38.572819,-121.497856,2,109
110,Q ST & 10TH ST,Buses head EB,38.572495,-121.496666,2,110
111,Q ST & 11TH ST,Buses head EB,38.572105,-121.495422,2,111
112,Q ST & 13TH ST,Buses head EB,38.571343,-121.492424,2,112
113,15TH ST & K ST,Buses head SB,38.577812,-121.486961,2,113
114,I ST & 8TH ST,Buses head WB,38.582474,-121.496834,2,114
116,3RD ST & K ST,Buses head NB,38.581653,-121.503130,2,116
117,3RD ST & J ST,Buses head NB,38.582054,-121.503006,2,117
118,9TH ST & K ST,Buses head SB,38.579250,-121.495529,2,118
119,9TH ST & L ST,Buses head SB,38.578034,-121.496040,2,119
120,9TH ST & CAPITOL AVE,Buses head SB,38.576920,-121.496513,2,120
121,9TH ST & N ST,Buses head SB,38.576031,-121.496941,2,121
122,9TH ST & O ST,Buses head SB,38.574951,-121.497376,2,122
123,9TH ST & Q ST,Buses head SB,38.572679,-121.498350,2,123
125,9TH ST & T ST,Buses head SB,38.569313,-121.499817,2,125
126,9TH ST & V ST,Buses head SB,38.567246,-121.500717,2,126
127,9TH ST & W ST,Buses head SB,38.566151,-121.501259,2,127
128,BROADWAY & 10TH ST,Buses head EB,38.563839,-121.501083,2,128
130,RIVERSIDE BLVD & BROADWAY,Buses head SB,38.562756,-121.498886,0,130
131,RIVERSIDE BLVD & BEVERLY WAY,Buses head SB,38.561062,-121.499649,0,131
132,RIVERSIDE BLVD & CASTRO WAY,Buses head SB,38.559460,-121.500572,0,132
133,RIVERSIDE BLVD & FREMONT WAY,Buses head SB,38.557182,-121.501877,0,133
134,RIVERSIDE BLVD & 3RD AVE,Buses head SB,38.555843,-121.502678,0,134
135,RIVERSIDE BLVD & SWANSTON DR,Buses head SB,38.554222,-121.503639,0,135
136,RIVERSIDE BLVD & MARIAN WAY,Buses head SB,38.552261,-121.504776,0,136
137,RIVERSIDE BLVD & 6TH AVE,Buses head SB,38.551373,-121.505272,0,137
138,RIVERSIDE BLVD & 8TH AVE,Buses head SB,38.549553,-121.506332,0,138
139,RIVERSIDE BLVD & 10TH AVE,Buses head SB,38.547730,-121.507477,0,139
141,RIVERSIDE BLVD & DARNEL WAY,Buses head SB,38.543701,-121.508957,0,141
142,RIVERSIDE BLVD & SHERBURN AVE,Buses head SB,38.541939,-121.509415,0,142
143,RIVERSIDE BLVD & SUTTERVILLE RD,Buses head SB,38.540775,-121.509827,0,143
144,RIVERSIDE BLVD & SUTTERVILLE RD 2,Buses head SB,38.539291,-121.511589,0,144
145,RIVERSIDE BLVD & BROWNWYK DR,Buses head SB,38.537777,-121.513397,0,145
146,RIVERSIDE BLVD & DERICK WAY,Buses head SB,38.536514,-121.514763,0,146
147,RIVERSIDE BLVD & 25TH AVE,Buses head SB,38.534294,-121.516190,0,147
148,RIVERSIDE BLVD & RIO LN,Buses head SB,38.531990,-121.518105,0,148
149,RIVERSIDE BLVD & PIEDMONT DR,Buses head SB,38.530350,-121.518425,0,149
150,RIVERSIDE BLVD & CASILADA WAY,Buses head SB,38.529118,-121.519249,0,150
151,RIVERSIDE BLVD & DORSET WAY,Buses head SB,38.527191,-121.521141,0,151
152,RIVERSIDE BLVD & SURF WAY,Buses head SB,38.524288,-121.522385,0,152
153,35TH AVE & RIVERSIDE BLVD,Buses head EB,38.523098,-121.521843,0,153
154,35TH AVE & LONSDALE DR,Buses head EB,38.522359,-121.518306,0,154
155,35TH AVE & GLORIA DR,Buses head EB,38.521542,-121.514282,0,155
156,RIVERSIDE BLVD & SEAMAS AVE,Buses head SB,38.525379,-121.522408,0,156
157,RIVERSIDE BLVD & FLORIN RD,Buses head WB,38.510010,-121.543228,0,157
158,RIVERSIDE BLVD & PARK RIVIERA WAY,Buses head WB,38.508339,-121.544983,0,158
159,RIVERSIDE BLVD & GALLEY CT,Buses head WB,38.506664,-121.544922,0,159
160,RIVERSIDE BLVD & ASHORE WAY,Buses head WB,38.504536,-121.546158,0,160
161,RIVERSIDE BLVD & ORLEANS WAY,Buses head WB,38.501598,-121.548676,0,161
162,RIVERSIDE BLVD & RIVERTREE WAY,Buses head WB,38.498074,-121.551804,0,162
163,POCKET RD & PORTINAO CIR 1,Buses head SB,38.495808,-121.553009,0,163
164,POCKET RD & PORTINAO CIR 2,Buses head SB,38.494270,-121.552528,0,164
165,POCKET RD & RIVER ISLE WAY,Buses head EB,38.491070,-121.550842,0,165
166,POCKET RD & PINIOS RIVER CT,Buses head SB,38.486843,-121.547821,0,166
167,POCKET RD & HATTERAS WAY,Buses head SB,38.485031,-121.546150,0,167
168,POCKET RD & BLUE DOLPHIN WAY,Buses head SB,38.480396,-121.540794,0,168
169,POCKET RD & BLACKWATER WAY,Buses head WB,38.478485,-121.537254,0,169
170,POCKET RD & WEST SHORE DR,Buses head EB,38.476799,-121.532997,0,170
171,POCKET RD & EAST SHORE DR,Buses head EB,38.478218,-121.520729,0,171
172,POCKET RD & GREENHAVEN DR,Buses head EB,38.480805,-121.515205,0,172
173,POCKET RD & RIVER VILLAGE DR,Buses head SB,38.482952,-121.543899,0,173
175,HAVENSIDE DR & RIVERSIDE BLVD,Buses head SB,38.513241,-121.532623,0,175
178,HAVENSIDE DR & SAIL CT,Buses head SB,38.507832,-121.531197,0,178
179,GLORIA DR & HAVENSIDE DR,Buses head EB,38.505993,-121.530027,0,179
180,GLORIA DR & SENIOR WAY,Buses head EB,38.506619,-121.527573,0,180
181,GLORIA DR & TRESTLE GLEN WAY,Buses head EB,38.506985,-121.526405,0,181
182,GREENHAVEN DR & GLORIA RD,Buses head NB,38.508587,-121.524045,0,182
183,GREENHAVEN DR & SUNLIT CIR,Buses head NB,38.509778,-121.523624,0,183
184,GREENHAVEN DR & LEAF AVE,Buses head NB,38.511677,-121.524684,0,184
185,GREENHAVEN DR & ROYAL GREEN AVE,Buses head NB,38.512858,-121.525456,0,185
186,GREENHAVEN DR & RIVERSIDE BLVD,Buses head NB,38.514553,-121.527244,0,186
187,43RD AVE & JOHNFER WAY,Buses head EB,38.515766,-121.524597,0,187
188,43RD AVE & VALINE CT,Buses head EB,38.516098,-121.522850,0,188
189,43RD AVE & WOODSHIRE WAY,Buses head EB,38.516205,-121.519508,0,189
190,GLORIA DR & LAKE GLEN WAY,Buses head NB,38.518273,-121.518466,0,190
191,GLORIA DR & LAKE CREST WAY,Buses head NB,38.519467,-121.516278,0,191
192,GLORIA DR & 35TH AVE,Buses head NB,38.520911,-121.514178,0,192
193,35TH AVE & LONSDALE DR,Buses head WB,38.522642,-121.518885,0,193
194,35TH AVE & RIVERSIDE BLVD,Buses head WB,38.523215,-121.521674,0,194
195,RIVERSIDE BLVD & SURF WAY,Buses head NB,38.524010,-121.522203,0,195
196,RIVERSIDE BLVD & SEAMAS AVE,Buses head NB,38.525459,-121.522301,0,196
197,RIVERSIDE BLVD & DORSET WAY,Buses head NB,38.526936,-121.521240,0,197
198,RIVERSIDE BLVD & CASILADA WAY,Buses head NB,38.528713,-121.519244,0,198
199,RIVERSIDE BLVD & PIEDMONT DR,Buses head NB,38.530299,-121.518260,0,199
200,RIVERSIDE BLVD & RIO LN,Buses head NB,38.531854,-121.517909,0,200
201,RIVERSIDE BLVD & WEBER WAY,Buses head NB,38.534646,-121.515943,0,201
202,RIVERSIDE BLVD & DERICK WAY,Buses head NB,38.536419,-121.514687,0,202
203,RIVERSIDE BLVD & BROWNWYK DR,Buses head NB,38.537601,-121.513378,0,203
204,RIVERSIDE BLVD & SUTTERVILLE RD 1,Buses head NB,38.539116,-121.511627,0,204
205,RIVERSIDE BLVD & SUTTERVILLE RD 2,Buses head NB,38.539984,-121.510296,0,205
206,RIVERSIDE BLVD & SHERBURN AVE,Buses head NB,38.541811,-121.509165,0,206
207,RIVERSIDE BLVD & DARNEL WAY,Buses head NB,38.543481,-121.508749,0,207
208,RIVERSIDE BLVD & 12TH AVE,Buses head NB,38.546523,-121.508030,0,208
209,RIVERSIDE BLVD & 10TH AVE,Buses head NB,38.548241,-121.506933,0,209
210,RIVERSIDE BLVD & 8TH AVE,Buses head NB,38.549827,-121.505973,0,210
211,RIVERSIDE BLVD & PERKINS WAY,Buses head NB,38.551396,-121.505066,0,211
212,RIVERSIDE BLVD & MARIAN WAY,Buses head NB,38.552275,-121.504557,0,212
213,RIVERSIDE BLVD & SWANSTON DR,Buses head NB,38.554114,-121.503449,0,213
214,RIVERSIDE BLVD & 3RD AVE,Buses head NB,38.555736,-121.502507,0,214
215,RIVERSIDE BLVD & FREMONT WAY,Buses head NB,38.556963,-121.501807,0,215
216,RIVERSIDE BLVD & CASTRO WAY,Buses head NB,38.558471,-121.500925,0,216
217,RIVERSIDE BLVD & 2ND AVE,Buses head NB,38.559650,-121.500230,0,217
218,RIVERSIDE BLVD & BEVERLY WAY,Buses head NB,38.560872,-121.499514,0,218
219,RIVERSIDE BLVD & BROADWAY,Buses head NB,38.561969,-121.498919,0,219
221,7TH ST & G ST,Buses head SB,38.584949,-121.495959,2,221
222,7TH ST & H ST,Buses head SB,38.583336,-121.496719,2,222
223,7TH ST & I ST,Buses head SB,38.581947,-121.497269,2,223
224,7TH ST & K ST,Buses head SB,38.579952,-121.498200,2,224
225,7TH ST & CAPITOL AVE,Buses head SB,38.577652,-121.499153,2,225
226,7TH ST & O ST,Buses head SB,38.575760,-121.499947,2,226
227,BROADWAY & RIVERSIDE BLVD,Buses head EB,38.562885,-121.497604,2,227
228,BROADWAY & 14TH ST,Buses head EB,38.562191,-121.494866,2,228
229,BROADWAY & 15TH ST,Buses head EB,38.561901,-121.493774,2,229
230,BROADWAY & 17TH ST,Buses head EB,38.561192,-121.490929,2,230
231,BROADWAY & 18TH ST,Buses head EB,38.560837,-121.489693,2,231
232,BROADWAY & FREEPORT BLVD,Buses head EB,38.560391,-121.488037,2,232
233,BROADWAY & 21ST ST,Buses head EB,38.559696,-121.485405,2,233
234,BROADWAY & 24TH ST,Buses head EB,38.558601,-121.481361,2,234
235,BROADWAY & 26TH ST,Buses head EB,38.558090,-121.479370,2,235
236,BROADWAY & 28TH ST,Buses head EB,38.557407,-121.476814,2,236
241,ARCADE & MARCONI LRT,Buses head NB,38.621850,-121.424329,0,241
242,TIMBERLAKE WY & BRUCEVILLE RD,Buses head EB,38.465959,-121.416347,0,242
243,TIMBERLAKE WY & HOSPITAL DR,Buses head SB,38.464688,-121.414715,0,243
244,TIMBERLAKE WY & RICHARDSON CT,Buses head SB,38.462193,-121.413563,0,244
246,GLORIA DR & ROSA DEL RIO WAY,Buses head SB,38.519589,-121.516350,0,246
247,GLORIA DR & LAKE GLEN WAY,Buses head SB,38.518261,-121.518677,0,247
248,43RD AVE & WOODSHIRE WAY,Buses head WB,38.516331,-121.519852,0,248
249,43RD AVE & SLP DR,Buses head WB,38.516177,-121.514958,0,249
250,43RD AVE & VALINE CT,Buses head WB,38.516197,-121.524056,0,250
251,GREENHAVEN DR & RIVERSIDE BLVD,Buses head SB,38.513840,-121.526459,0,251
252,GREENHAVEN DR & ROYAL GREEN AVE,Buses head SB,38.512581,-121.525574,0,252
253,GREENHAVEN DR & STARLIT CIR,Buses head SB,38.511360,-121.524757,0,253
254,GREENHAVEN DR & SUNLIT CIR,Buses head SB,38.509586,-121.523888,0,254
255,GLORIA DR & GREENHAVEN DR,Buses head WB,38.507897,-121.524513,0,255
257,GLORIA DR & SENIOR WAY,Buses head WB,38.506695,-121.527809,0,257
258,HAVENSIDE DR & GLORIA DR,Buses head NB,38.506386,-121.530434,0,258
259,HAVENSIDE DR & SPRINGBROOK CIR,Buses head NB,38.507685,-121.530947,0,259
260,HAVENSIDE DR & LAKESHORE CIR,Buses head NB,38.509641,-121.531706,0,260
261,HAVENSIDE DR & PARKLIN AVE,Buses head NB,38.511690,-121.532508,0,261
262,HAVENSIDE DR & RIVERSIDE BLVD,Buses head NB,38.512957,-121.532342,0,262
263,RIVERSIDE BLVD & LELAND HAVEN WY,Buses head WB,38.511475,-121.540522,0,263
264,RIVERSIDE BLVD & CLIPPER WY,Buses head WB,38.512945,-121.535773,0,264
265,ELVERTA RD & WALERGA RD,Buses head WB,38.713432,-121.365343,0,265
266,N 7TH ST & NORTH B ST,Buses head NB,38.592648,-121.492420,2,266
274,ELVAS AVE & 62ND ST,Buses head NB,38.558525,-121.428551,0,274
275,CARLSON DR & STATE UNIV DRIVE NORTH,Buses head EB,38.564406,-121.426030,0,275
276,ELVAS AVE & 63RD ST,Buses head SB,38.560364,-121.429970,0,276
277,2ND ST & I ST,Buses head NB,38.584042,-121.503665,2,277
278,2ND ST & J ST,Buses head NB,38.583227,-121.504003,2,278
279,2ND ST & L ST,Buses head NB,38.580968,-121.505057,2,279
280,10TH ST & N ST,Buses head NB,38.575555,-121.495500,2,280
281,5TH ST & J ST,Buses head NB,38.582420,-121.499825,2,281
282,AMTRAK & DEPOT,Buses head WB,38.584547,-121.500163,2,282
284,DEL PASO BLVD & HAWTHORNE,Buses head SB,38.607159,-121.457247,0,284
285,DEL PASO BLVD & DALE AVE,Buses head WB,38.604672,-121.462518,0,285
286,BRUCEVILLE RD & COSUMNES BLVD,Buses head NB,38.458358,-121.417160,0,286
287,MEADOWVIEW RD & DETROIT BLVD,Buses head WB,38.481628,-121.469393,0,287
288,65TH ST & WEST END ISLAND 1,Buses head EB,38.552908,-121.427389,0,288
289,65TH ST & EAST END ISLAND 1,Buses head EB,38.552824,-121.427137,0,289
290,65TH ST & WEST END ISLAND 2,Buses head EB,38.552996,-121.427250,0,290
291,65TH ST & EAST END ISLAND 2,Buses head EB,38.552879,-121.427041,0,291
292,FOLSOM BLVD & 65TH ST,Buses head WB,38.554680,-121.428230,0,292
293,FOLSOM BLVD & 61ST ST,Buses head WB,38.555920,-121.431480,0,293
294,FOLSOM BLVD & 59TH ST,Buses head WB,38.557102,-121.434555,0,294
295,FOLSOM BLVD & 57TH ST,Buses head WB,38.558407,-121.437851,0,295
296,FOLSOM BLVD & 54TH ST,Buses head WB,38.559452,-121.440590,0,296
297,FOLSOM BLVD & RODEO WAY,Buses head WB,38.560223,-121.442566,0,297
298,FOLSOM BLVD & 51ST ST,Buses head WB,38.560837,-121.444145,0,298
299,FOLSOM BLVD & 48TH ST,Buses head WB,38.561554,-121.445976,0,299
300,FOLSOM BLVD & 46TH ST,Buses head WB,38.562416,-121.448212,0,300
301,FOLSOM BLVD & 45TH ST,Buses head WB,38.562843,-121.449333,0,301
302,FOLSOM BLVD & 43RD ST,Buses head WB,38.563698,-121.452049,0,302
303,FOLSOM BLVD & 41ST ST,Buses head WB,38.564262,-121.454178,0,303
304,FOLSOM BLVD & 39TH ST,Buses head WB,38.565002,-121.456924,0,304
305,FOLSOM BLVD & 37TH ST,Buses head WB,38.565582,-121.458969,0,305
306,FOLSOM BLVD & SANTA YNEZ WAY,Buses head WB,38.566155,-121.461113,0,306
307,65TH ST & WEST END ISLAND 3,Buses head EB,38.553116,-121.427290,0,307
308,FOLSOM BLVD & 32ND ST,Buses head WB,38.568470,-121.465340,0,308
309,CAPITOL AVE & ALHAMBRA BLVD,Buses head WB,38.569557,-121.466919,2,309
310,CAPITOL AVE & 30TH ST,Buses head WB,38.569935,-121.468277,2,310
311,CAPITOL AVE & 29TH ST,Buses head WB,38.570301,-121.469681,2,311
312,CAPITOL AVE & 28TH ST,Buses head WB,38.570633,-121.470985,2,312
313,CAPITOL AVE & 26TH ST,Buses head WB,38.571312,-121.473549,2,313
314,CAPITOL AVE & 24TH ST,Buses head WB,38.572022,-121.476288,2,314
315,CAPITOL AVE & 23RD ST,Buses head WB,38.572384,-121.477631,2,315
316,65TH ST & EAST END ISLAND 3,Buses head EB,38.552969,-121.426950,0,316
318,MATHER LRS & BAY 1,Buses head NB,38.583950,-121.311201,0,318
319,MATHER LRS & BAY 2,Buses head NB,38.584172,-121.311236,0,319
320,8TH ST & BROADWAY,Buses head NB,38.564793,-121.503151,2,320
321,8TH ST & W ST,Buses head NB,38.567338,-121.501898,2,321
322,8TH ST & T ST,Buses head NB,38.570217,-121.500755,2,322
323,MATHER LRS & BAY 3,Buses head NB,38.584315,-121.311572,0,323
324,8TH ST & Q ST,Buses head NB,38.573528,-121.499344,2,324
325,8TH ST & P ST,Buses head NB,38.574669,-121.498848,2,325
326,8TH ST & O ST,Buses head NB,38.575768,-121.498363,2,326
327,8TH ST & N ST,Buses head NB,38.576787,-121.497859,2,327
328,8TH ST & CAPITOL AVE,Buses head NB,38.578054,-121.497269,2,328
329,8TH ST & K ST,Buses head NB,38.580656,-121.496185,2,329
330,8TH ST & I ST,Buses head NB,38.582222,-121.495496,2,330
331,8TH ST & H ST,Buses head NB,38.583449,-121.494978,2,331
333,F ST & 10TH ST,Buses head EB,38.584538,-121.491348,2,333
334,F ST & 12TH ST,Buses head EB,38.583839,-121.488686,2,334
335,F ST & 14TH ST,Buses head EB,38.583107,-121.485771,2,335
336,MATHER LRS & BAY 4,Buses head SB,38.584011,-121.311641,0,336
337,F ST & 16TH ST,Buses head EB,38.582405,-121.483139,2,337
338,F ST & 18TH ST,Buses head EB,38.581715,-121.480484,2,338
339,F ST & 19TH ST,Buses head EB,38.581238,-121.478760,2,339
340,F ST & 21ST ST,Buses head EB,38.580589,-121.476379,2,340
341,F ST & 23RD ST,Buses head EB,38.579918,-121.473869,2,341
342,F ST & 25TH ST,Buses head EB,38.579247,-121.471253,2,342
343,F ST & 27TH ST,Buses head EB,38.578533,-121.468582,2,343
344,F ST & 28TH ST,Buses head EB,38.578156,-121.467171,2,344
345,F ST & 29TH ST,Buses head EB,38.577778,-121.465790,2,345
346,ALHAMBRA BLVD & F ST,Buses head NB,38.577418,-121.463106,2,346
347,MCKINLEY BLVD & ALHAMBRA BLVD,Buses head EB,38.578148,-121.462647,0,347
348,MCKINLEY BLVD & 32ND ST,Buses head EB,38.577782,-121.461250,0,348
349,MCKINLEY BLVD & 34TH ST,Buses head EB,38.576989,-121.458398,0,349
350,MCKINLEY BLVD & SANTA YNEZ WAY,Buses head EB,38.576438,-121.456258,0,350
351,MCKINLEY BLVD & 37TH ST,Buses head EB,38.576054,-121.454566,0,351
352,MCKINLEY BLVD & D ST,Buses head EB,38.576536,-121.452093,0,352
353,MCKINLEY BLVD & SAN ANTONIO WAY,Buses head EB,38.577047,-121.449885,0,353
354,MEISTER WAY & 41ST ST,Buses head EB,38.578621,-121.446930,0,354
355,MEISTER WAY & 43RD ST,Buses head EB,38.578783,-121.444314,0,355
356,A ST & AIKEN WAY,Buses head EB,38.577488,-121.442940,0,356
357,BRAND WAY & 45TH ST,Buses head EB,38.576320,-121.442565,0,357
358,BRAND WAY & FALLON LN,Buses head EB,38.575749,-121.440403,0,358
359,BRAND WAY & 51ST ST,Buses head EB,38.575082,-121.437882,0,359
360,51ST ST & C ST,Buses head SB,38.573719,-121.437821,0,360
361,PALA WAY & D ST,Buses head SB,38.572891,-121.440048,0,361
362,COLOMA WAY & E ST,Buses head SB,38.571774,-121.441429,0,362
363,F ST & 50TH ST,Buses head EB,38.570792,-121.440961,0,363
364,F ST & 52ND ST,Buses head EB,38.570545,-121.439223,0,364
365,F ST & EL DORADO WAY,Buses head EB,38.570343,-121.437004,0,365
366,F ST & 54TH ST,Buses head EB,38.570492,-121.434897,0,366
367,F ST & ELVAS AVE,Buses head EB,38.570605,-121.433564,0,367
368,ELVAS AVE & 56TH ST,Buses head SB,38.568176,-121.434021,0,368
369,H ST & CARLSON DR,Buses head EB,38.567455,-121.430191,0,369
370,MATHER LRS & BAY 5,Buses head SB,38.583851,-121.311524,0,370
371,H ST & CARLSON DR,Buses head WB,38.567766,-121.429650,0,371
372,56TH ST & H ST,Buses head NB,38.567959,-121.433922,0,372
373,F ST & ELVAS AVE,Buses head WB,38.570725,-121.433830,0,373
374,F ST & 54TH ST,Buses head WB,38.570515,-121.435295,0,374
375,F ST & 53RD ST,Buses head WB,38.570416,-121.436760,0,375
376,F ST & 52ND ST,Buses head WB,38.570641,-121.439270,0,376
377,WATT/MANLOVE LRS & BAY 2,Buses head SB,38.553745,-121.372688,0,377
378,WATT/MANLOVE LRS & BAY 1,Buses head EB,38.553936,-121.372528,0,378
380,21ST ST & BROADWAY,Buses head SB,38.559656,-121.485874,2,380
381,PALA WAY & COLOMA WAY,Buses head EB,38.572103,-121.441415,0,381
382,PALA WAY & D ST,Buses head NB,38.572891,-121.439835,0,382
383,51ST ST & B ST,Buses head NB,38.574042,-121.437652,0,383
384,51ST ST & BRAND WAY,Buses head NB,38.574864,-121.437576,0,384
385,BRAND WAY & FALLON LN,Buses head WB,38.575888,-121.440540,0,385
386,45TH ST & BRAND WAY,Buses head NB,38.576536,-121.442659,0,386
387,A ST & AIKEN WAY,Buses head WB,38.577729,-121.443654,0,387
388,43RD ST & MEISTER WAY,Buses head NB,38.578513,-121.444834,0,388
389,MEISTER WAY & TAYLOR WAY,Buses head NB,38.578747,-121.445671,0,389
390,MCKINLEY BLVD & MEISTER WY,Buses head WB,38.578522,-121.447388,0,390
391,MCKINLEY BLVD & 40TH ST,Buses head WB,38.577278,-121.449295,0,391
392,MCKINLEY BLVD & 39TH ST,Buses head WB,38.576706,-121.451798,0,392
393,MCKINLEY BLVD & 37TH ST,Buses head WB,38.576187,-121.453980,0,393
394,MCKINLEY BLVD & 36TH ST,Buses head WB,38.576290,-121.455475,0,394
395,MCKINLEY BLVD & 35TH ST,Buses head WB,38.576725,-121.456929,0,395
396,MCKINLEY BLVD & 33RD ST,Buses head WB,38.577299,-121.459074,0,396
397,ALHAMBRA BLVD & MCKINLEY BLVD,Buses head SB,38.577961,-121.463013,2,397
398,F ST & 30TH ST,Buses head WB,38.577622,-121.464951,2,398
399,F ST & 29TH ST,Buses head WB,38.578041,-121.466429,2,399
400,F ST & 27TH ST,Buses head WB,38.578725,-121.468821,2,400
401,F ST & 25TH ST,Buses head WB,38.579454,-121.471649,2,401
402,F ST & 23RD ST,Buses head WB,38.580163,-121.474272,2,402
403,F ST & 21ST ST,Buses head WB,38.580840,-121.476833,2,403
404,F ST & 20TH ST,Buses head WB,38.581228,-121.478292,2,404
405,F ST & 18TH ST,Buses head WB,38.581939,-121.480878,2,405
406,F ST & 16TH ST,Buses head WB,38.582656,-121.483608,2,406
407,F ST & 14TH ST,Buses head WB,38.583352,-121.486213,2,407
408,F ST & 12TH ST,Buses head WB,38.584122,-121.489126,2,408
409,F ST & 10TH ST,Buses head WB,38.584828,-121.491762,2,409
410,F ST & 8TH ST,Buses head EB,38.585285,-121.494255,2,410
411,21ST ST & 2ND AVE,Buses head SB,38.556132,-121.487275,2,411
412,J ST & 3RD ST,Buses head EB,38.582516,-121.502062,2,412
413,J ST & 4TH ST,Buses head EB,38.582356,-121.501266,2,413
414,J ST & 6TH ST,Buses head EB,38.581696,-121.498749,2,414
415,J ST & 8TH ST,Buses head EB,38.580997,-121.496433,2,415
416,J ST & 9TH ST,Buses head EB,38.580563,-121.494728,2,416
417,J ST & 10TH ST,Buses head EB,38.580212,-121.493393,2,417
418,J ST & 11TH ST,Buses head EB,38.579758,-121.491717,2,418
419,CENTER PKWY & TANGERINE AVE,Buses head SB,38.481585,-121.442035,0,419
424,21ST AVE & 62ND ST,Buses head EB,38.531940,-121.432528,0,424
425,HAVENSIDE DR & LAKESHORE CIR,Buses head SB,38.509147,-121.531600,0,425
426,CAPITOL AVE & 20TH ST,Buses head EB,38.573555,-121.482163,2,426
427,CAPITOL AVE & 21ST ST,Buses head EB,38.572945,-121.479828,2,427
428,CAPITOL AVE & 23RD ST,Buses head EB,38.572231,-121.477165,2,428
429,CAPITOL AVE & 25TH ST,Buses head EB,38.571503,-121.474480,2,429
430,CAPITOL AVE & 26TH ST,Buses head EB,38.571114,-121.473198,2,430
431,CAPITOL AVE & 28TH ST,Buses head EB,38.570385,-121.470505,2,431
432,CAPITOL AVE & 29TH ST,Buses head EB,38.570030,-121.469238,2,432
433,CAPITOL AVE & 30TH ST,Buses head EB,38.569656,-121.467728,2,433
434,FOLSOM BLVD & 32ND ST,Buses head EB,38.568375,-121.465431,0,434
435,FOLSOM BLVD & 35TH ST,Buses head EB,38.566513,-121.462677,0,435
436,FOLSOM BLVD & 36TH ST,Buses head EB,38.565758,-121.459984,0,436
437,FOLSOM BLVD & 38TH ST,Buses head EB,38.565216,-121.458069,0,437
438,FOLSOM BLVD & 39TH ST,Buses head EB,38.564701,-121.456139,0,438
439,FOLSOM BLVD & 41ST ST,Buses head EB,38.564331,-121.454666,0,439
440,FOLSOM BLVD & 42ND ST,Buses head EB,38.563892,-121.453049,0,440
441,FOLSOM BLVD & 43RD ST,Buses head EB,38.563690,-121.452248,0,441
442,FOLSOM BLVD & 46TH ST,Buses head EB,38.562582,-121.448917,0,442
443,FOLSOM BLVD & 47TH ST,Buses head EB,38.562164,-121.447739,0,443
444,FOLSOM BLVD & 49TH ST,Buses head EB,38.561115,-121.445191,0,444
445,FOLSOM BLVD & 51ST ST,Buses head EB,38.560436,-121.443405,0,445
446,FOLSOM BLVD & 53RD ST,Buses head EB,38.559593,-121.441254,0,446
447,HAZEL AVE & NIMBUS RD,Buses head NB,38.634099,-121.222222,0,447
448,FOLSOM BLVD & 56TH ST,Buses head EB,38.558334,-121.438027,0,448
449,FOLSOM BLVD & 59TH ST,Buses head EB,38.557312,-121.435402,0,449
450,56TH AVE & 13TH ST,Buses head WB,38.501388,-121.516492,0,450
451,FOLSOM BLVD & 60TH ST,Buses head EB,38.556442,-121.433197,0,451
452,FOLSOM BLVD & 62ND ST,Buses head EB,38.555660,-121.431168,0,452
453,FAIR OAKS BLVD & MARSHALL AVE,Buses head EB,38.636582,-121.310664,2,453
455,P ST & 7TH ST,Buses head WB,38.574879,-121.500694,2,455
456,P ST & 5TH ST,Buses head WB,38.575611,-121.503319,2,456
457,POWER INN RD & AUBERRY DR,Buses head SB,38.461574,-121.408104,0,457
458,I-5 FWY & SEAMAS AVE,Buses head SB,38.525547,-121.521996,0,458
459,NORTHROP AVE & EVELYN LN,Buses head WB,38.581572,-121.400801,0,459
460,EAST STOCKTON BLVD & POWER INN,Buses head NB,38.459489,-121.410481,0,460
462,9TH ST & P ST,Buses head SB,38.573837,-121.497805,2,462
465,SLP DR & 13TH ST,Buses head EB,38.506863,-121.511261,0,465
466,SLP DR & 14TH ST,Buses head EB,38.505450,-121.509745,0,466
467,SLP DR & SLP DR,Buses head SB,38.503382,-121.507424,0,467
468,SLP DR & LOS PADRES WAY,Buses head SB,38.502257,-121.508261,0,468
469,SLP DR & 56TH AVE,Buses head SB,38.500822,-121.510023,0,469
470,SLP DR & 58TH AVE,Buses head SB,38.497760,-121.510302,0,470
471,SLP DR & FLORIN RD,Buses head NB,38.496822,-121.511632,0,471
472,SLP DR & FLORIN RD,Buses head SB,38.494755,-121.512047,0,472
473,SLP DR & SILVER RIDGE WAY,Buses head SB,38.492132,-121.511315,0,473
474,SLP DR & SUNLAND VISTA AVE,Buses head NB,38.490188,-121.511315,0,474
475,SLP DR & WILLOW LAKE WAY,Buses head WB,38.489162,-121.512837,0,475
476,GREENHAVEN DR & SLP DR,Buses head SB,38.487766,-121.517563,0,476
477,GREENHAVEN DR & HERITAGE WOOD CIR,Buses head SB,38.486225,-121.517502,0,477
478,GREENHAVEN DR & RUSH RIVER DR,Buses head SB,38.482957,-121.517732,0,478
