stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
4127,THE QUEENSWAY / HOLLYWOOD DR,,44.205378,-79.467495,,
4128,HIGHWAY 7 / NORTH RIVERMEDE RD,,43.805717,-79.482962,,
4129,HIGHWAY 7 / BOWES RD,,43.802518,-79.490203,,
4130,HIGHWAY 7 / KEELE ST,,43.800667,-79.498691,,
4131,HIGHWAY 7 / CREDITSTONE RD,,43.795941,-79.517442,,
4132,HIGHWAY 7 / JANE ST,,43.794388,-79.524018,,
4133,HIGHWAY 7 / EDGELEY BLVD,,43.793036,-79.530229,,
4134,HIGHWAY 7 / NOVA STAR DR,,43.788777,-79.551301,,
4135,HIGHWAY 7 / ABERDEEN AV,,43.785801,-79.565963,,
4136,HIGHWAY 7 / WIGWOSS DR,,43.782976,-79.579104,,
4137,HIGHWAY 7 OP BRUCE ST,,43.781833,-79.584189,,
4138,HIGHWAY 7 / PARKFIELD CT,,43.776958,-79.605118,,
4139,HIGHWAY 7 STOP # 4139,,43.775268,-79.612712,,
4140,HIGHWAY 7 / HIGHWAY 27,,43.773483,-79.620706,,
4141,HIGHWAY 7 / VAUGHAN VALLEY BLVD,,43.772377,-79.625304,,
4142,BRAMALEA CITY CENTRE STOP # 4142,,43.715142,-79.71928,,
4143,HIGHWAY 7 / HIGHWAY 50,,43.766876,-79.648762,,
4144,HIGHWAY 7 OP VAUGHAN VALLEY BLVD,,43.771887,-79.625762,,
4145,HIGHWAY 7 / HIGHWAY 27,,43.773474,-79.619203,,
4146,HIGHWAY 7 STOP # 4146,,43.774878,-79.613231,,
4147,HIGHWAY 7 / WOODSTREAM BLVD,,43.776535,-79.605849,,
4148,HIGHWAY 7 / BRUCE ST,,43.781737,-79.583732,,
4149,HIGHWAY 7 / HELEN ST,,43.782519,-79.579948,,
4150,HIGHWAY 7 / MARYCROFT AV,,43.785146,-79.567545,,
4151,HIGHWAY 7 OP NOVA STAR DR,,43.788317,-79.552008,,
4152,HIGHWAY 7 / INTERCHANGE WY,,43.792449,-79.531437,,
4153,HIGHWAY 7 / JANE ST,,43.793851,-79.524951,,
4154,HIGHWAY 7 / CREDITSTONE RD,,43.795473,-79.518087,,
4155,HIGHWAY 7 / KEELE ST,,43.799828,-79.500639,,
4156,HIGHWAY 7 / BALDWIN AV,,43.802199,-79.490634,,
4157,HIGHWAY 7 / CENTRE ST,HIGHWAY 7 & HWY 7,43.80597,-79.482543,,
4158,LANGSTAFF GO STN PLATFORM 1,,43.840046,-79.421625,,
4161,HIGHWAY 7 OP CHALMERS RD,,43.840491,-79.398637,,
4162,HIGHWAY 7 / POND DR,,43.842561,-79.38965,,
4163,HIGHWAY 7 / COCHRANE DR,,43.848936,-79.361785,,
4164,HIGHWAY 7 / RODICK RD,,43.852271,-79.34644,,
4165,HWY 7 / WARDEN AV,HIGHWAY 7 & HWY 7 / WARDEN AV,43.855398,-79.334832,,
4166,HIGHWAY 7 OP VERCLAIRE GATE,,43.856459,-79.330434,,
4167,HIGHWAY 7 OP VILLAGE PKWY,,43.857781,-79.324773,,
4168,HIGHWAY 7,,43.859999,-79.315192,,
4169,HIGHWAY 7 / MAIN UNIONVILLE ST,,43.861235,-79.309844,,
4171,UNIONVILLE GO STATION PLATFORM 2,,43.852211,-79.313981,,
4172,UNIONVILLE GO STATION PLATFORM 3,,43.852134,-79.314207,,
4175,UNIONVILLE GO STATION PLATFORM 6,,43.852035,-79.313662,,
4176,HIGHWAY 7 / KENNEDY RD,,43.862882,-79.302518,,
4177,HIGHWAY 7 / SWANSEA RD,,43.863805,-79.298584,,
4178,HIGHWAY 7 OP MARKVILLE MALL,,43.866078,-79.288663,,
4179,HIGHWAY 7 / CONSERVATION AV,,43.868832,-79.277757,,
4180,HIGHWAY 7 OP ROBINSON,,43.870076,-79.272507,,
4181,HIGHWAY 7 / GRANDVIEW BLVD,,43.871056,-79.268284,,
4182,HIGHWAY 7 / MILNE LANE,,43.872013,-79.264299,,
4186,NEWMARKET GO TERMINAL PLATFORM 4,,44.052852,-79.486865,,
4187,NEWMARKET GO TERMINAL PLATFORM 5,,44.052926,-79.48705,,
4189,NEWMARKET GO TERMINAL PLATFORM 7,,44.052947,-79.486625,,
4190,NEWMARKET GO TERMINAL PLATFORM 8,ACCESS WAYS,44.052929,-79.486534,,
