stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
15162,SCYENE @ MINOCO - W - NS,,32.763503,-96.67244,,
15163,SCYENE @ DELAFIELD - W - NS,,32.763534,-96.674683,,
15164,BUCKNER @ SCYENE CIR - N - FS,,32.766498,-96.682557,,
15165,SCYENE @ LOLITA - E - NS,,32.763328,-96.680115,,
15166,SCYENE @ PLEASANT - E - NS,,32.763355,-96.678299,,
15167,SCYENE @ ELMER - E - FS,,32.763332,-96.674393,,
15168,SCYENE @ MINOCO - E - NS,,32.763332,-96.672951,,
15169,SCYENE @ DARBY - E - FS,,32.763324,-96.671425,,
15170,SCYENE @ ETTA - E - FS,,32.763324,-96.669869,,
15171,SCYENE @ KIRVEN - E - NS,,32.763266,-96.666884,,
15172,SCYENE @ LEWISTON - E - NS,,32.762147,-96.650804,,
15176,BUCKNER @ NELSON - S - NS,,32.771293,-96.682808,,
15177,BUCKNER @ MILITARY - S - NS,,32.769828,-96.682824,,
15178,MILITARY @ CEDAR LAKE - W - MB,,32.77029,-96.685982,,
15179,MILITARY @ MCNEIL - W - NS,,32.770992,-96.689789,,
15180,MILITARY @ TOLBERT - W - NS,,32.771305,-96.691506,,
15181,MILITARY @ LOMAX - W - NS,,32.771812,-96.694275,,
15182,MILITARY @ URBAN - W - NS,,32.772232,-96.696442,,
15183,MILITARY @ JIM MILLER - W - NS,,32.772739,-96.699135,,
15184,MILITARY @ GROVER - W - FS,,32.773296,-96.702042,,
15185,MILITARY @ DONNA - W - NS,,32.773788,-96.70485,,
15186,MILITARY @ ACADEMY - W - NS,,32.774135,-96.706795,,
15187,MILITARY @ FAIR VISTA - W - NS,,32.774452,-96.708519,,
15188,MILITARY @ HILLTOP - W - NS,,32.774833,-96.709931,,
15189,MILITARY @ LASCA - W - NS,,32.775467,-96.711907,,
15190,MILITARY @ ELMIRA - W - MB,,32.776157,-96.713929,,
15191,MILITARY @ ELMIRA - E - NS,,32.775993,-96.714432,,
15192,MILITARY @ LASCA - E - NS,,32.77531,-96.712334,,
15193,MILITARY @ HILLTOP - E - NS,,32.774646,-96.710312,,
15194,MILITARY @ FAIR VISTA - E - NS,,32.774179,-96.70884,,
15195,MILITARY @ ACADEMY - E - NS,,32.773873,-96.707241,,
15196,MILITARY @ DONNA - E - FS,,32.773451,-96.704836,,
15197,MILITARY @ WILKES - E - NS,,32.77325,-96.703576,,
15198,MILITARY @ GROVER - E - NS,,32.772926,-96.701859,,
15208,SCYENE @ LOGANWOOD - W - NS,,32.763469,-96.693825,,
15209,SCYENE @ ELVA - W - NS,,32.763458,-96.69693,,
15210,JIM MILLER @ TAYLOE - N - NS,,32.76409,-96.700528,,
15211,HOLLIS @ JIM MILLER - W - FS,,32.766437,-96.70105,,
15212,HOLLIS @ KENNISON - W - NS,,32.766971,-96.703003,,
15213,HOLLIS @ DONNA - W - NS,,32.767246,-96.705193,,
15214,HOLLIS @ GLOVER PASS - W - NS,,32.767498,-96.708672,,
15215,GLOVER PASS @ DAY - N - NS,,32.768379,-96.708672,,
15216,GLOVER PASS @ WOFFORD - N - NS,,32.769306,-96.708558,,
15217,PARKDALE @ HILLTOP - W - NS,,32.771653,-96.711408,,
15218,PARKDALE @ LASCA - W - NS,,32.77229,-96.713319,,
15219,PARKDALE @ LAWNVIEW - W - NS,,32.773807,-96.717967,,
15220,PARKDALE @ ELMIRA - W - NS,,32.772919,-96.715294,,
15221,LAWNVIEW @ BELGRADE - N - NS,,32.774658,-96.717888,,
15222,LAWNVIEW @ MILITARY - N - MB,,32.775901,-96.717705,,
15223,LAWNVIEW @ MILITARY - S - NS,,32.777992,-96.717553,,
15224,LAWNVIEW @ BELGRADE - S - NS,,32.775035,-96.717966,,
15225,LAWNVIEW @ PARKDALE - S - MB,,32.774208,-96.718064,,
15226,PARKDALE @ ELMIRA - E - NS,,32.772973,-96.71568,,
15227,PARKDALE @ LASCA - E - NS,,32.772335,-96.713727,,
15228,PARKDALE @ HILLTOP - E - NS,,32.77168,-96.71173,,
15229,GLOVER PASS @ BISBEE - E - NS,,32.770872,-96.709702,,
15230,GLOVER PASS @ WOFFORD - S - NS,,32.769661,-96.708695,,
15231,GLOVER PASS @ DAY - S - NS,,32.768604,-96.708764,,
15232,GLOVER PASS @ HOLLIS - S - NS,,32.767566,-96.708908,,
15233,HOLLIS @ DONNA - E - NS,,32.767221,-96.705893,,
15234,HOLLIS @ KENNISON - E - NS,,32.766987,-96.703242,,
15235,HOLLIS @ JIM MILLER - E - NS,,32.76634,-96.700977,,
15236,JIM MILLER @ TAYLOE - S - NS,,32.764744,-96.700882,,
15237,SCYENE @ ELVA - E - NS,,32.763282,-96.697205,,
15238,SCYENE @ LOGANWOOD - E - NS,,32.763275,-96.694184,,
15239,SCYENE @ MCNEIL - E - MB,,32.763161,-96.692488,,
15241,SCYENE @ BUCKNER - E - NS,,32.763288,-96.682901,,
15242,ILLINOIS @ SOUTHERLAND - W - FS,,32.720165,-96.803002,,
15243,CORINTH @ ILLINOIS - N - FS,,32.720607,-96.803475,,
15244,CORINTH @ GEORGIA - N - NS,,32.724582,-96.801247,,
15245,CORINTH @ SUSSEX - N - FS,,32.726621,-96.799025,,
15252,AKARD @ GRIFFIN W - N - NS,,32.772449,-96.794648,,
15253,AKARD @ CADIZ - N - NS,,32.773777,-96.796006,,
15254,AKARD @ CANTON - N - NS,,32.77449,-96.796677,,
15255,AKARD @ MARILLA - N - NS,,32.775565,-96.797807,,
15260,LAMAR @ COCKRELL - S - NS,,32.765441,-96.791176,,
15261,LAMAR @ CORINTH - S - FS,,32.764984,-96.789093,,
15262,CORINTH RAIL STATION,,32.74831,-96.798302,,
15263,CORINTH @ AVE D - S - MB,,32.746215,-96.799523,,
15264,CORINTH @ AVE B - S - FS,,32.744888,-96.799294,,
15265,CORINTH @ WOODBINE - S - FS,,32.743061,-96.798913,,
15266,CORINTH @ MORRELL - S - NS,,32.739246,-96.798623,,
15267,CORINTH @ HIGH HILL - S - NS,,32.735764,-96.799533,,
15268,CORINTH @ BERWICK - S - NS,,32.733425,-96.800144,,
15269,CORINTH @ DANUBE - S - NS,,32.726414,-96.799454,,
15270,CORINTH @ LOUISIANA - S - NS,,32.723814,-96.802318,,
15271,VANDERVOORT @ LEDBETTER - S - NS,,32.70174,-96.757637,,
15272,LEDBETTER @ BRIXEY - W - NS,,32.700454,-96.760079,,
15273,CRANFILL @ DAHLIA - N - NS,,32.699943,-96.76326,,
15274,CRANFILL @ KRISTEN - N - NS,,32.70084,-96.763878,,
15275,CRANFILL @ MARJORIE - N - NS,,32.703678,-96.765282,,
15276,CRANFILL @ MALLORY - N - NS,,32.705917,-96.766823,,
15277,CRANFILL @ SEATON - N - NS,,32.707031,-96.768761,,
15278,LINFIELD @ BONNIE VIEW - W - NS,,32.707027,-96.773733,,
15279,WILHURT @ BONNIE VIEW - W - FS,,32.708064,-96.774979,,
15280,WILHURT @ TACOMA - W - NS,,32.707199,-96.776703,,
15281,WILHURT @ SUNNYVALE - W - MB,,32.706489,-96.778229,,
15282,SUNNYVALE @ FORDHAM - N - NS,,32.706997,-96.780869,,
15283,SUNNYVALE @ JENNINGS - N - FS,,32.70816,-96.781678,,
15284,SUNNYVALE @ PROSPERITY - N - NS,,32.709266,-96.782425,,
15285,SUNNYVALE @ MARFA - N - NS,,32.710548,-96.783295,,
15286,SUNNYVALE @ OVERTON - N - NS,,32.711456,-96.783905,,
15287,SUNNYVALE @ LEACREST - N - NS,,32.712387,-96.784531,,
15288,SUNNYVALE @ MUNDY - N - NS,,32.714416,-96.78595,,
15289,SUNNYVALE @ KIEST - N - NS,,32.716125,-96.787247,,
15290,ILLINOIS @ KIEST - W - FS,,32.717849,-96.786309,,
15291,ILLINOIS @ SUTTER - W - NS,,32.719236,-96.790139,,
15292,ILLINOIS @ OZONA - W - NS,,32.719513,-96.795847,,
15293,ILLINOIS @ OHIO - W - MB,,32.719566,-96.797853,,
15294,ILLINOIS @ LORIS - W - NS,,32.720001,-96.799805,,
15295,CORINTH @ ILLINOIS - S - NS,,32.720359,-96.803734,,
15296,ILLINOIS @ CREST - E - NS,,32.720001,-96.803269,,
15297,ILLINOIS @ BELKNAP - E - NS,,32.719917,-96.800538,,
15298,ILLINOIS @ FOWLER - E - NS,,32.719486,-96.798241,,
15299,ILLINOIS @ KELLOGG - E - NS,,32.719284,-96.796212,,
15302,SUNNYVALE @ KIEST - S - FS,,32.716175,-96.787362,,
15303,SUNNYVALE @ MUNDY - S - NS,,32.714279,-96.786007,,
15304,SUNNYVALE @ LEACREST - S - NS,,32.712604,-96.784806,,
15305,OVERTON @ SUNNYVALE - E - FS,,32.711788,-96.783669,,
15306,OVERTON @ KELLOGG - E - FS,,32.712238,-96.782456,,
15307,OVERTON @ CANARY - E - NS,,32.713222,-96.780381,,
15308,OVERTON @ BONNIE VIEW - E - NS,,32.715087,-96.776505,,
15310,SOUTHERN OAKS @ TIPS - N - MB,,32.718959,-96.773476,,
15311,SOUTHERN OAKS @ TIPS - N - FS,,32.720761,-96.771823,,
15312,SOUTHERN OAKS @ OVERTON - E - NS,,32.721759,-96.768975,,
15313,OVERTON @ OVERTON - S - MB,,32.720298,-96.768822,,
15314,OVERTON @ OVERTON - W - NS,,32.718861,-96.769302,,
15315,OVERTON @ LEATHERWOOD - W - FS,,32.717559,-96.771477,,
15316,ILLINOIS @ BEAUCHAMP - E - NS,,32.715804,-96.770697,,
15317,ILLINOIS @ HUMPHREY - E - MB,,32.715642,-96.768669,,
15318,HUMPHREY @ LINFIELD - S - NS,,32.711348,-96.764657,,
15319,LINFIELD @ VANDERVOORT - E - NS,,32.7121,-96.762764,,
15320,VANDERVOORT @ KYSER - S - NS,,32.710899,-96.761818,,
15321,VANDERVOORT @ SEATON - S - NS,,32.709487,-96.761033,,
15322,VANDERVOORT @ MALLORY - S - NS,,32.707504,-96.760178,,
15323,VANDERVOORT @ KRISTEN - S - NS,,32.703704,-96.75869,,
15324,BONNIE VIEW @ LEDBETTER - N - FS,,32.69691,-96.76812,,
15325,BONNIE VIEW @ 51ST - N - NS,,32.699905,-96.770096,,
15326,BONNIE VIEW @ MARJORIE - N - NS,,32.701423,-96.770958,,
15327,BONNIE VIEW @ KILBURN - N - NS,,32.703106,-96.771759,,
15329,ANN ARBOR @ TACOMA - W - NS,,32.703285,-96.774064,,
15330,ANN ARBOR @ SUNNYVALE - W - MB,,32.702581,-96.775557,,
15331,ANN ARBOR @ CARDINAL - W - NS,,32.70045,-96.779938,,
15332,DALTON @ SCOTLAND - N - NS,,32.700607,-96.783715,,
15333,DALTON @ LOCUST - N - NS,,32.701419,-96.784272,,
15334,DALTON @ CUSTER - N - NS,,32.702118,-96.784745,,
15335,HALE @ CUSTER - N - FS,,32.702972,-96.784119,,
15336,HALE @ EXETER - N - NS,,32.704097,-96.784905,,
15337,HALE @ FORDHAM - N - NS,,32.704868,-96.785431,,
15338,FORDHAM @ JENNINGS - W - NS,,32.7044,-96.786971,,
15339,FORDHAM @ GARRISON - W - NS,,32.703897,-96.787958,,
15340,GARRISON @ VOLGA - N - NS,,32.704967,-96.788826,,
15341,GARRISON @ HUDSPETH - N - NS,,32.706371,-96.789765,,
15342,GARRISON @ MARFA - N - NS,,32.707378,-96.790444,,
15343,GARRISON @ OVERTON - N - NS,,32.70829,-96.791062,,
15347,EASTER @ DEER PATH - N - NS,,32.710147,-96.795891,,
15348,EASTER @ KIEST - N - NS,,32.712139,-96.795975,,
15349,EASTER @ HEMPHILL - N - NS,,32.713081,-96.796288,,
15350,EASTER @ SUTTER - N - NS,,32.714815,-96.797508,,
15351,ELMORE @ CREST - W - MB,,32.717029,-96.801789,,
15352,ELMORE @ LANCASTER - W - NS,,32.717033,-96.803978,,
15354,LANCASTER @ ELMORE - S - FS,,32.716588,-96.804612,,
15355,ELMORE @ BELKNAP - E - MB,,32.716938,-96.801747,,
15356,ELMORE @ BELKNAP - E - NS,,32.716964,-96.799965,,
15357,EASTER @ SUTTER - S - NS,,32.714962,-96.797722,,
15358,EASTER @ KIEST - S - NS,,32.712749,-96.796212,,
15359,EASTER @ VILLAGE - S - NS,,32.709535,-96.795769,,
15361,GARRISON @ STOVALL - S - NS,,32.710662,-96.791848,,
15362,GARRISON @ OVERTON - S - NS,,32.708496,-96.791349,,
15363,GARRISON @ MARFA - S - NS,,32.707501,-96.790683,,
15364,GARRISON @ HUDSPETH - S - NS,,32.706604,-96.790061,,
15365,GARRISON @ VOLGA - S - NS,,32.705224,-96.789084,,
15366,FORDHAM @ JENNINGS - E - NS,,32.704246,-96.787079,,
15367,FORDHAM @ HALE - E - NS,,32.70494,-96.785668,,
15368,HALE @ EXETER - S - NS,,32.704283,-96.785147,,
15369,HALE @ CUSTER - S - NS,,32.702804,-96.784117,,
15370,CUSTER @ DALTON - W - NS,,32.702385,-96.784783,,
15371,DALTON @ LOCUST - S - NS,,32.701549,-96.78446,,
15372,DALTON @ SCOTLAND - S - FS,,32.700509,-96.783752,,
15373,DALTON @ ANN ARBOR - S - NS,,32.699236,-96.782819,,
15374,ANN ARBOR @ CORRIGAN - E - NS,,32.699409,-96.781983,,
15375,ANN ARBOR @ C L VEASEY - E - NS,,32.70042,-96.779869,,
15376,ANN ARBOR @ TACOMA - E - MB,,32.702514,-96.775513,,
15377,ANN ARBOR @ TACOMA - E - NS,,32.703418,-96.77369,,
15378,ANN ARBOR @ BONNIE VIEW - E - NS,,32.70412,-96.772278,,
15379,BONNIE VIEW @ KILBURN - S - NS,,32.703407,-96.771813,,
15380,BONNIE VIEW @ MARJORIE - S - NS,,32.701702,-96.771287,,
15381,BONNIE VIEW @ CUMMINGS - S - NS,,32.700218,-96.770249,,
15382,LOVE FIELD AIRPORT (GROUND LEVEL),,32.843234,-96.848229,,
15386,CEDAR SPRINGS @ INWOOD - S - NS,,32.825996,-96.831536,,
15400,CEDAR SPRINGS @ OAK LAWN - S - NS,,32.809085,-96.808846,,
15407,MCKINNEY @ HARWOOD - S - NS,,32.790923,-96.803566,,
15408,ELM @ ERVAY - W - NS,,32.781982,-96.796959,,
15409,HARWOOD @ MAIN - N - NS,,32.781559,-96.794053,,
15410,OLIVE @ WOODALL RODGERS - N - NS,,32.789396,-96.800797,,
15411,OLIVE @ MCKINNEY - N - NS,,32.791502,-96.803042,,
15412,MCKINNEY @ FAIRMOUNT - N - NS,,32.794963,-96.802124,,
15413,MCKINNEY @ BOLL - N - NS,,32.797221,-96.801444,,
15414,MCKINNEY @ ALLEN - N - NS,,32.799462,-96.800865,,
15415,MCKINNEY @ HALL - N - NS,,32.804092,-96.7995,,
15416,MCKINNEY @ LEMMON - N - NS,,32.805578,-96.798238,,
15418,CEDAR SPRINGS @ SALE - N - NS,,32.806873,-96.805809,,
15419,CEDAR SPRINGS @ HOOD - N - NS,,32.807251,-96.806389,,
15420,CEDAR SPRINGS @ WELBORN - N - NS,,32.80828,-96.80756,,
15421,CEDAR SPRINGS @ OAK LAWN - N - FS,,32.809248,-96.808753,,
15422,CEDAR SPRINGS @ REAGAN - N - NS,,32.809902,-96.809754,,
15423,CEDAR SPRINGS @ THROCKMORTON - N - NS,,32.81095,-96.810956,,
15424,CEDAR SPRINGS @ KNIGHT - N - FS,,32.812187,-96.8126,,
15425,CEDAR SPRINGS @ DOUGLAS - N - NS,,32.812728,-96.813279,,
15426,CEDAR SPRINGS @ WYCLIFF - N - NS,,32.813812,-96.814728,,
15427,CEDAR SPRINGS @ HERSCHEL - N - NS,,32.814869,-96.816002,,
15428,CEDAR SPRINGS @ HAWTHORNE - N - MB,,32.81649,-96.817971,,
15429,CEDAR SPRINGS @ RALEIGH - N - NS,,32.817459,-96.819123,,
15430,CEDAR SPRINGS @ KINGS - N - FS,,32.819091,-96.820885,,
15431,CEDAR SPRINGS @ MAHANNA - N - NS,,32.820594,-96.822266,,
15432,CEDAR SPRINGS @ LES CHATEAUX - N - NS,,32.821239,-96.8237,,
15433,CEDAR SPRINGS @ CRESTVIEW - N - NS,,32.821521,-96.825217,,
15434,CEDAR SPRINGS @ HEDGEROW - N - NS,,32.823711,-96.828682,,
15435,CEDAR SPRINGS @ CARLSON - N - FS,,32.824674,-96.829689,,
15436,CEDAR SPRINGS @ INWOOD - N - NS,,32.825557,-96.830841,,
15437,CEDAR SPRINGS @ MANOR - N - NS,,32.830223,-96.836419,,
15439,CEDAR SPRINGS @ TOM BRANIFF - N - F,,32.836784,-96.842581,,
15440,CEDAR SPRINGS @ HOWARD MEGREDY - N,,32.839069,-96.84469,,
15444,WEBB CHAPEL @ MODELLA - S - NS,,32.907064,-96.872467,,
15445,WEBB CHAPEL @ NORTHAVEN - S - NS,,32.904142,-96.872517,,
15446,WEBB CHAPEL @ WILDFLOWER - S - NS,,32.902198,-96.872445,,
15448,WEBB CHAPEL @ TOWNSEND - S - NS,,32.898948,-96.871987,,
15449,ROYAL @ ROYAL HAVEN - W - NS,,32.895288,-96.872205,,
15450,ROYAL @ COOGAN - W - FS,,32.8953,-96.877969,,
15451,ROYAL @ BROCKBANK - W - MB,,32.895299,-96.879743,,
15452,BROCKBANK @ ROYAL - S - FS,,32.89484,-96.880822,,
15453,BROCKBANK @ ALLEGHENY - S - NS,,32.893211,-96.880578,,
15454,BROCKBANK @ CHANNEL - S - NS,,32.891929,-96.879105,,
15455,BROCKBANK @ SEYMOUR - S - NS,,32.890235,-96.877304,,
15456,BROCKBANK @ MERRELL - S - NS,,32.887992,-96.877099,,
15457,MONROE @ MERRELL - S - FS,,32.885826,-96.878716,,
15458,MERRELL @ MONROE - S - MB,,32.886882,-96.87819,,
15459,MONROE @ WALNUT HILL - S - NS,,32.88179,-96.878319,,
15461,HARRY HINES @ WALNUT HILL - S - FS,,32.880539,-96.88559,,
15462,HARRY HINES @ PERTH - S - NS,,32.877739,-96.884812,,
15464,HARRY HINES @ MANANA - S - NS,,32.874149,-96.883912,,
15465,HARRY HINES @ BRENNER - S - NS,,32.872593,-96.883507,,
15466,HARRY HINES @ FREEWOOD - S - NS,,32.870811,-96.883065,,
15467,HARRY HINES @ MYRTLE SPRINGS - S - NS,,32.868774,-96.882554,,
15468,HARRY HINES @ LOMBARDY - S - FS,,32.866088,-96.881852,,
15469,HARRY HINES @ WILLOWBROOK - S - MB,,32.863292,-96.88115,,
15475,HARRY HINES @ AMHERST - S - NS,,32.83591,-96.864113,,
15476,HARRY HINES @ HINES PL - S - NS,,32.832183,-96.859932,,
15477,HARRY HINES @ EMPIRE CENTRAL - S - NS,,32.826213,-96.855332,,
15478,HARRY HINES @ KENDALL - S - NS,,32.807972,-96.83268,,
15479,HARRY HINES @ MARKET CENTER - S - NS,,32.806636,-96.831055,,
15480,HARRY HINES @ LUCAS - S - NS,,32.805728,-96.829041,,
15481,HARRY HINES @ PAYNE - S - MB,,32.792671,-96.808129,,
15482,YOUNG @ AKARD - E - NS,,32.777164,-96.798928,,
15484,GRIFFIN @ PACIFIC - N - NS,,32.781131,-96.80317,,
15485,FIELD @ CEDAR SPRINGS - N - NS,,32.788097,-96.806252,,
15486,MCKINNON @ HOUSTON - N - NS,,32.79842,-96.814202,,
15487,HARRY HINES @ KNIGHT - N - NS,,32.804329,-96.821038,,
15488,HARRY HINES @ LUCAS - N - NS,,32.805809,-96.82853,,
15489,HARRY HINES @ MARKET CENTER - N - NS,,32.806224,-96.829735,,
15490,HARRY HINES @ KENDALL - N - FS,,32.808234,-96.832523,,
15491,HARRY HINES @ MEDICAL DISTRICT - N - NS,,32.809909,-96.834572,,
15492,HARRY HINES @ EXCHANGE - N - FS,,32.820976,-96.848153,,
15493,HARRY HINES @ EMPIRE CENTRAL - N - FS,,32.826496,-96.855195,,
15494,HARRY HINES @ LOVEDALE - N - NS,,32.828018,-96.856492,,
15495,HARRY HINES @ ANSON - N - NS,,32.82994,-96.857811,,
15496,HARRY HINES @ HINES PL - N - FS,,32.832424,-96.859818,,
15498,HARRY HINES @ BURBANK - N - NS,,32.837142,-96.86525,,
15510,HARRY HINES @ LOMBARDY - N - FS,,32.866905,-96.881806,,
15511,HARRY HINES @ MYRTLE SPRINGS - N - FS,,32.869064,-96.882393,,
15512,HARRY HINES @ FREEWOOD - N - FS,,32.871028,-96.882889,,
15513,HARRY HINES @ BRENNER - N - NS,,32.872123,-96.883164,,
15514,HARRY HINES @ MANANA - N - FS,,32.874187,-96.883713,,
15516,HARRY HINES @ PERTH - N - NS,,32.877388,-96.884461,,
15519,MONROE @ WALNUT HILL - N - FS,,32.881496,-96.878235,,
15520,MONROE @ MERRELL - N - MB,,32.884979,-96.87864,,
15521,MERRELL @ MONROE - N - FS,,32.886604,-96.878319,,
15522,MERRELL @ BROCKBANK - N - NS,,32.887805,-96.87719,,
15523,BROCKBANK @ SEYMOUR - N - NS,,32.889938,-96.877121,,
15524,BROCKBANK @ CHANNEL - N - NS,,32.89175,-96.878853,,
15525,BROCKBANK @ ALLEGHENY - N - NS,,32.893096,-96.880356,,
15526,BROCKBANK @ ROYAL - N - MB,,32.89468,-96.880745,,
15527,ROYAL @ COOGAN - E - NS,,32.895042,-96.877411,,
15528,ROYAL @ CHANNEL - E - NS,,32.895049,-96.875374,,
15529,ROYAL @ DUNDEE - E - NS,,32.895053,-96.873108,,
15530,WEBB CHAPEL @ TOWNSEND - N - MB,,32.896842,-96.870659,,
15531,WEBB CHAPEL @ NORTHAVEN - N - FS,,32.904293,-96.872261,,
15532,WEBB CHAPEL @ MODELLA - N - NS,,32.906681,-96.872239,,
15533,FOREST @ MARSH - W - FS,,32.909698,-96.857178,,
15540,WEBB CHAPEL @ ROYAL - S - NS,,32.8955,-96.870507,,
15547,WEBB CHAPEL @ LOMBARDY - S - NS,,32.867,-96.86486,,
15548,WEBB CHAPEL EXT @ LARGA - S - NS,,32.863445,-96.865204,,
15549,WEBB CHAPEL EXT @ OVERLAKE - S - NS,,32.857639,-96.869851,,
15550,WEBB CHAPEL EXT @ STARLIGHT - S - FS,,32.854606,-96.873519,,
15551,WEBB CHAPEL EXT @ DENTON - N - NS,,32.851875,-96.87645,,
15553,WEBB CHAPEL EXT @ OVERLAKE - N - NS,,32.857208,-96.870041,,
15554,WEBB CHAPEL EXT @ HARGROVE - N - NS,,32.861756,-96.865219,,
15555,WEBB CHAPEL @ NOGALES - N - NS,,32.87231,-96.864594,,
15559,WEBB CHAPEL @ ROYAL - N - FS,,32.895721,-96.870331,,
15560,WEBB CHAPEL @ TOWNSEND - N - NS,,32.898605,-96.871575,,
15561,WEBB CHAPEL @ SOMBRERO - N - NS,,32.900566,-96.872208,,
15562,WEBB CHAPEL @ WEBB CHAPEL - N - NS,,32.901676,-96.872208,,
15563,WEBB CHAPEL @ IH 635 - N - MB,,32.911151,-96.873139,,
15565,MARSH @ HIGH BLUFF - S - NS,,32.913349,-96.856087,,
15566,KIEST @ LANCASTER - E - NS,,32.708179,-96.802437,,
15567,KIEST @ SUNNYVALE - E - NS,,32.71643,-96.787606,,
15568,KIEST @ ILLINOIS - E - NS,,32.717155,-96.786118,,
15569,ILLINOIS @ SKYLARK - E - FS,,32.71721,-96.784731,,
15570,ILLINOIS @ PARROT - E - NS,,32.716637,-96.78045,,
15571,BONNIE VIEW @ ILLINOIS - N - FS,,32.717254,-96.777298,,
15572,BONNIE VIEW @ KING COLE - N - NS,,32.718795,-96.778244,,
15573,BONNIE VIEW @ KING COLE - E - MB,,32.719486,-96.779602,,
15574,KIEST @ BONNIE VIEW - N - FS,,32.720588,-96.783486,,
15575,KIEST @ MAGNA VISTA - S - NS,,32.721546,-96.783898,,
15577,KIEST @ SOUTHERLAND - N - NS,,32.729142,-96.785215,,
15578,KIEST @ RECTOR - N - FS,,32.735656,-96.786042,,
15579,KIEST @ MCGOWAN - N - NS,,32.737217,-96.787003,,
15580,KIEST @ MILDRED - N - NS,,32.738571,-96.788094,,
15581,KIEST @ CEDAR CREST - N - NS,,32.739444,-96.789017,,
15582,CEDAR CREST @ CADILLAC - N - NS,,32.74129,-96.788468,,
15583,MORRELL @ CEDAR CREST - W - FS,,32.74232,-96.78859,,
15584,MORRELL @ AVE G - W - NS,,32.741462,-96.79152,,
15585,8TH @ MONAGHAN - W - NS,,32.7504,-96.801972,,
15586,8TH @ MOORE - W - NS,,32.751164,-96.803907,,
15587,8TH @ DENLEY - W - NS,,32.751251,-96.805314,,
15588,8TH @ CLIFF - W - FS,,32.751262,-96.80703,,
15589,8TH @ JEFFERSON - W - MB,,32.751232,-96.810601,,
15590,8TH @ EWING - W - FS,,32.751258,-96.81292,,
15592,8TH @ MARSALIS - W - NS,,32.751281,-96.815415,,
15593,8TH @ STARR - W - FS,,32.750686,-96.817772,,
15594,DAVIS @ BECKLEY - W - NS,,32.749439,-96.822594,,
15595,DAVIS @ ZANG - W - NS,,32.749466,-96.823838,,
15596,DAVIS @ MADISON - W - NS,,32.749473,-96.826439,,
15597,DAVIS @ WOODLAWN - W - NS,,32.749492,-96.830216,,
15598,DAVIS @ CEDAR HILL - W - NS,,32.749511,-96.831414,,
15599,DAVIS @ VAN BUREN - W - NS,,32.749519,-96.834153,,
15600,DAVIS @ TYLER - W - NS,,32.749515,-96.837349,,
15601,DAVIS @ POLK - W - NS,,32.749519,-96.83918,,
15602,DAVIS @ WINNETKA - W - NS,,32.749542,-96.841446,,
15603,DAVIS @ MONTCLAIR - W - FS,,32.749584,-96.846962,,
15604,DAVIS @ MARY CLIFF - W - FS,,32.749652,-96.84887,,
15605,DAVIS @ MARLBOROUGH - W - MB,,32.749687,-96.850647,,
15606,DAVIS @ MONTREAL - W - NS,,32.749645,-96.853585,,
15607,DAVIS @ HAMPTON - W - MB,,32.749618,-96.85608,,
15608,DAVIS @ NORTH BOULEVARD - W - MB,,32.749588,-96.857506,,
15609,DAVIS @ BERNICE - W - NS,,32.749542,-96.860344,,
15610,DAVIS @ PLYMOUTH - W - NS,,32.749549,-96.862236,,
15611,DAVIS @ CLIFFDALE - W - FS,,32.74958,-96.866692,,
15612,DAVIS @ BARNETT - E - FS,,32.749462,-96.871537,,
15613,DAVIS @ WESTMORELAND - W - NS,,32.749637,-96.873871,,
15614,WESTMORELAND @ REMOND - N - NS,,32.763988,-96.872406,,
15615,LA REUNION @ ST GERMAIN - E - NS,,32.771549,-96.879113,,
15620,LONE STAR @ TERRE COLONY - E - FS,,32.770324,-96.868264,,
15621,LONE STAR @ POSTAL - E - NS,,32.768768,-96.863472,,
15624,COMMERCE @ LONE STAR - W - FS,,32.772815,-96.858262,,
15625,WESTMORELAND @ REMOND - S - FS,,32.763934,-96.872609,,
15626,WESTMORELAND @ FT WORTH - S - NS,,32.753616,-96.87423,,
15627,DAVIS @ PLYMOUTH - E - NS,,32.749462,-96.863015,,
15628,DAVIS @ BERNICE - E - FS,,32.749462,-96.860154,,
15629,DAVIS @ HAMPTON - E - NS,,32.749439,-96.857026,,
15630,DAVIS @ MONTREAL - E - NS,,32.749481,-96.853974,,
15631,DAVIS @ MARLBOROUGH - E - MB,,32.749488,-96.852021,,
15632,DAVIS @ MARY CLIFF - E - MB,,32.74942,-96.848839,,
15633,DAVIS @ MONTCLAIR - E - NS,,32.74945,-96.84668,,
15634,DAVIS @ WINNETKA - E - FS,,32.749446,-96.841355,,
15635,DAVIS @ TYLER - E - NS,,32.74945,-96.837677,,
15636,DAVIS @ VAN BUREN - E - NS,,32.749412,-96.834518,,
15637,DAVIS @ LLEWELLYN - E - NS,,32.749396,-96.831846,,
15638,DAVIS @ BISHOP - E - MB,,32.749397,-96.828733,,
15639,DAVIS @ MADISON - E - NS,,32.749423,-96.8266,,
15640,DAVIS @ BECKLEY - E - NS,,32.749385,-96.823029,,
15641,DAVIS @ PATTON - E - NS,,32.749338,-96.820446,,
15642,8TH @ STARR - E - FS,,32.750782,-96.817429,,
